nama provinsi,kode provinsi,nama kabupaten,kode kabupaten,nama kecamatan,kode kecamatan
JAWA BARAT,32,KOTA TASIKMALAYA,3278,CIHIDEUNG,327801
JAWA BARAT,32,KOTA TASIKMALAYA,3278,CIPEDES,327802
JAWA BARAT,32,KOTA TASIKMALAYA,3278,INDIHIANG,327804
JAWA BARAT,32,KOTA TASIKMALAYA,3278,KAWALU,327805
JAWA BARAT,32,KOTA TASIKMALAYA,3278,MANGKUBUMI,327808
JAWA BARAT,32,KOTA TASIKMALAYA,3278,PURBARATU,327810
JAWA BARAT,32,KOTA TASIKMALAYA,3278,TAMANSARI,327807
JAWA BARAT,32,KOTA TASIKMALAYA,3278,TAWANG,327803
JAWA BARAT,32,KUNINGAN,3208,CIAWIGEBANG,320810
JAWA BARAT,32,KUNINGAN,3208,CIBEUREUM,320828
JAWA BARAT,32,KUNINGAN,3208,CIBINGBIN,320805
JAWA BARAT,32,KUNINGAN,3208,CIDAHU,320811
JAWA BARAT,32,KUNINGAN,3208,CIGANDAMEKAR,320832
JAWA BARAT,32,KUNINGAN,3208,CIGUGUR,320818
JAWA BARAT,32,KUNINGAN,3208,CILEBAK,320825
JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813
JAWA BARAT,32,KUNINGAN,3208,CIMAHI,320824
JAWA BARAT,32,KUNINGAN,3208,CINIRU,320802
JAWA BARAT,32,KUNINGAN,3208,CIPICUNG,320821
JAWA BARAT,32,KUNINGAN,3208,CIWARU,320804
JAWA BARAT,32,KUNINGAN,3208,DARMA,320817
JAWA BARAT,32,KUNINGAN,3208,GARAWANGI,320808
JAWA BARAT,32,KUNINGAN,3208,HANTARA,320826
JAWA BARAT,32,KUNINGAN,3208,JALAKSANA,320812
JAWA BARAT,32,KUNINGAN,3208,JAPARA,320823
JAWA BARAT,32,KUNINGAN,3208,KADUGEDE,320801
JAWA BARAT,32,KUNINGAN,3208,KALIMANGGIS,320827
JAWA BARAT,32,KUNINGAN,3208,KARANG KANCANA,320829
JAWA BARAT,32,KUNINGAN,3208,KRAMATMULYA,320816
JAWA BARAT,32,KUNINGAN,3208,KUNINGAN,320809
JAWA BARAT,32,KUNINGAN,3208,LEBAKWANGI,320807
JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806
JAWA BARAT,32,KUNINGAN,3208,MALEBER,320830
JAWA BARAT,32,KUNINGAN,3208,MANDIRANCAN,320814
JAWA BARAT,32,KUNINGAN,3208,NUSAHERANG,320820
JAWA BARAT,32,KUNINGAN,3208,PANCALANG,320822
JAWA BARAT,32,KUNINGAN,3208,PASAWAHAN,320819
JAWA BARAT,32,KUNINGAN,3208,SELAJAMBE,320815
JAWA BARAT,32,KUNINGAN,3208,SINDANGAGUNG,320831
JAWA BARAT,32,KUNINGAN,3208,SUBANG,320803
JAWA BARAT,32,MAJALENGKA,3210,ARGAPURA,321005
JAWA BARAT,32,MAJALENGKA,3210,BANJARAN,321022
JAWA BARAT,32,MAJALENGKA,3210,BANTARUJEG,321002
JAWA BARAT,32,MAJALENGKA,3210,CIGASONG,321020
JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003
JAWA BARAT,32,MAJALENGKA,3210,CINGAMBUL,321023
JAWA BARAT,32,MAJALENGKA,3210,DAWUAN,321012
JAWA BARAT,32,MAJALENGKA,3210,JATITUJUH,321015
JAWA BARAT,32,MAJALENGKA,3210,JATIWANGI,321011
JAWA BARAT,32,MAJALENGKA,3210,KADIPATEN,321013
JAWA BARAT,32,MAJALENGKA,3210,KASOKANDEL,321024
JAWA BARAT,32,MAJALENGKA,3210,KERTAJATI,321014
JAWA BARAT,32,MAJALENGKA,3210,LEMAHSUGIH,321001
JAWA BARAT,32,MAJALENGKA,3210,LEUWIMUNDING,321010
JAWA BARAT,32,MAJALENGKA,3210,LIGUNG,321016
JAWA BARAT,32,MAJALENGKA,3210,MAJA,321006
JAWA BARAT,32,MAJALENGKA,3210,MAJALENGKA,321007
JAWA BARAT,32,MAJALENGKA,3210,MALAUSMA,321026
JAWA BARAT,32,MAJALENGKA,3210,PALASAH,321019
JAWA BARAT,32,MAJALENGKA,3210,PANYINGKIRAN,321018
JAWA BARAT,32,MAJALENGKA,3210,RAJAGALUH,321009
JAWA BARAT,32,MAJALENGKA,3210,SINDANG,321025
JAWA BARAT,32,MAJALENGKA,3210,SINDANGWANGI,321021
JAWA BARAT,32,MAJALENGKA,3210,SUKAHAJI,321008
JAWA BARAT,32,MAJALENGKA,3210,SUMBERJAYA,321017
JAWA BARAT,32,MAJALENGKA,3210,TALAGA,321004
JAWA BARAT,32,PANGANDARAN,3218,CIGUGUR,321804
JAWA BARAT,32,PANGANDARAN,3218,CIJULANG,321802
JAWA BARAT,32,PANGANDARAN,3218,CIMERAK,321803
JAWA BARAT,32,PANGANDARAN,3218,KALIPUCANG,321808
JAWA BARAT,32,PANGANDARAN,3218,LANGKAPLANCAR,321805
JAWA BARAT,32,PANGANDARAN,3218,MANGUNJAYA,321806
JAWA BARAT,32,PANGANDARAN,3218,PADAHERANG,321807
JAWA BARAT,32,PANGANDARAN,3218,PANGANDARAN,321809
JAWA BARAT,32,PANGANDARAN,3218,PARIGI,321801
JAWA BARAT,32,PANGANDARAN,3218,SIDAMULIH,321810
JAWA BARAT,32,PURWAKARTA,3214,BABAKANCIKAO,321412
JAWA BARAT,32,PURWAKARTA,3214,BOJONG,321411
JAWA BARAT,32,PURWAKARTA,3214,BUNGURSARI,321413
JAWA BARAT,32,PURWAKARTA,3214,CAMPAKA,321402
JAWA BARAT,32,PURWAKARTA,3214,CIBATU,321414
JAWA BARAT,32,PURWAKARTA,3214,DARANGDAN,321406
JAWA BARAT,32,PURWAKARTA,3214,JATILUHUR,321403
JAWA BARAT,32,PURWAKARTA,3214,KIARAPEDES,321417
JAWA BARAT,32,PURWAKARTA,3214,MANIIS,321407
JAWA BARAT,32,PURWAKARTA,3214,PASAWAHAN,321410
JAWA BARAT,32,PURWAKARTA,3214,PLERED,321404
JAWA BARAT,32,PURWAKARTA,3214,PONDOKSALAM,321416
JAWA BARAT,32,PURWAKARTA,3214,PURWAKARTA,321401
JAWA BARAT,32,PURWAKARTA,3214,SUKASARI,321415
JAWA BARAT,32,PURWAKARTA,3214,SUKATANI,321405
JAWA BARAT,32,PURWAKARTA,3214,TEGALWARU,321408
JAWA BARAT,32,PURWAKARTA,3214,WANAYASA,321409
JAWA BARAT,32,SUBANG,3213,BINONG,321308
JAWA BARAT,32,SUBANG,3213,BLANAKAN,321313
JAWA BARAT,32,SUBANG,3213,CIASEM,321309
JAWA BARAT,32,SUBANG,3213,CIATER,321329
JAWA BARAT,32,SUBANG,3213,CIBOGO,321317
JAWA BARAT,32,SUBANG,3213,CIJAMBE,321319
JAWA BARAT,32,SUBANG,3213,CIKAUM,321322
JAWA BARAT,32,SUBANG,3213,CIPEUNDEUY,321320
JAWA BARAT,32,SUBANG,3213,CIPUNAGARA,321318
JAWA BARAT,32,SUBANG,3213,CISALAK,321302
JAWA BARAT,32,SUBANG,3213,COMPRENG,321315
JAWA BARAT,32,SUBANG,3213,DAWUAN,321327
JAWA BARAT,32,SUBANG,3213,JALANCAGAK,321312
JAWA BARAT,32,SUBANG,3213,KALIJATI,321304
JAWA BARAT,32,SUBANG,3213,KASOMALANG,321326
JAWA BARAT,32,SUBANG,3213,LEGONKULON,321321
JAWA BARAT,32,SUBANG,3213,PABUARAN,321305
JAWA BARAT,32,SUBANG,3213,PAGADEN,321307
JAWA BARAT,32,SUBANG,3213,PAGADEN BARAT,321328
JAWA BARAT,32,SUBANG,3213,PAMANUKAN,321311
JAWA BARAT,32,SUBANG,3213,PATOKBEUSI,321316
JAWA BARAT,32,SUBANG,3213,PURWADADI,321306
JAWA BARAT,32,SUBANG,3213,PUSAKAJAYA,321330
JAWA BARAT,32,SUBANG,3213,PUSAKANAGARA,321310
JAWA BARAT,32,SUBANG,3213,SAGALAHERANG,321301
JAWA BARAT,32,SUBANG,3213,SERANGPANJANG,321323
JAWA BARAT,32,SUBANG,3213,SUBANG,321303
JAWA BARAT,32,SUBANG,3213,SUKASARI,321324
JAWA BARAT,32,SUBANG,3213,TAMBAKDAHAN,321325
JAWA BARAT,32,SUBANG,3213,TANJUNGSIANG,321314
JAWA BARAT,32,SUKABUMI,3202,BANTARGADUNG,320204
JAWA BARAT,32,SUKABUMI,3202,BOJONGGENTENG,320214
JAWA BARAT,32,SUKABUMI,3202,CARINGIN,320231
JAWA BARAT,32,SUKABUMI,3202,CIAMBAR,320247
JAWA BARAT,32,SUKABUMI,3202,CIBADAK,320211
JAWA BARAT,32,SUKABUMI,3202,CIBITUNG,320225
JAWA BARAT,32,SUKABUMI,3202,CICANTAYAN,320228
JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216
JAWA BARAT,32,SUKABUMI,3202,CIDADAP,320244
JAWA BARAT,32,SUKABUMI,3202,CIDAHU,320217
JAWA BARAT,32,SUKABUMI,3202,CIDOLOG,320243
JAWA BARAT,32,SUKABUMI,3202,CIEMAS,320222
JAWA BARAT,32,SUKABUMI,3202,CIKAKAK,320203
JAWA BARAT,32,SUKABUMI,3202,CIKEMBAR,320210
JAWA BARAT,32,SUKABUMI,3202,CIKIDANG,320206
JAWA BARAT,32,SUKABUMI,3202,CIMANGGU,320246
JAWA BARAT,32,SUKABUMI,3202,CIRACAP,320226
JAWA BARAT,32,SUKABUMI,3202,CIREUNGHAS,320235
JAWA BARAT,32,SUKABUMI,3202,CISAAT,320229
JAWA BARAT,32,SUKABUMI,3202,CISOLOK,320205
JAWA BARAT,32,SUKABUMI,3202,CURUGKEMBAR,320242
JAWA BARAT,32,SUKABUMI,3202,GEGERBITUNG,320240
JAWA BARAT,32,SUKABUMI,3202,GUNUNGGURUH,320227
JAWA BARAT,32,SUKABUMI,3202,JAMPANGKULON,320221
JAWA BARAT,32,SUKABUMI,3202,JAMPANGTENGAH,320208
JAWA BARAT,32,SUKABUMI,3202,KABANDUNGAN,320219
JAWA BARAT,32,SUKABUMI,3202,KADUDAMPIT,320230
JAWA BARAT,32,SUKABUMI,3202,KALAPANUNGGAL,320218
JAWA BARAT,32,SUKABUMI,3202,KALIBUNDER,320223
JAWA BARAT,32,SUKABUMI,3202,KEBONPEDES,320234
JAWA BARAT,32,SUKABUMI,3202,LENGKONG,320207
JAWA BARAT,32,SUKABUMI,3202,NAGRAK,320212
JAWA BARAT,32,SUKABUMI,3202,NYALINDUNG,320239
JAWA BARAT,32,SUKABUMI,3202,PABUARAN,320237
JAWA BARAT,32,SUKABUMI,3202,PALABUHANRATU,320201
JAWA BARAT,32,SUKABUMI,3202,PARAKANSALAK,320215
JAWA BARAT,32,SUKABUMI,3202,PARUNGKUDA,320213
JAWA BARAT,32,SUKABUMI,3202,PURABAYA,320238
JAWA BARAT,32,SUKABUMI,3202,SAGARANTEN,320241
JAWA BARAT,32,SUKABUMI,3202,SIMPENAN,320202
JAWA BARAT,32,SUKABUMI,3202,SUKABUMI,320232
JAWA BARAT,32,SUKABUMI,3202,SUKALARANG,320236
JAWA BARAT,32,SUKABUMI,3202,SUKARAJA,320233
JAWA BARAT,32,SUKABUMI,3202,SURADE,320224
JAWA BARAT,32,SUKABUMI,3202,TEGALBULEUD,320245
JAWA BARAT,32,SUKABUMI,3202,WALURAN,320220
JAWA BARAT,32,SUKABUMI,3202,WARUNGKIARA,320209
JAWA BARAT,32,SUMEDANG,3211,BUAHDUA,321110
JAWA BARAT,32,SUMEDANG,3211,CIBUGEL,321104
JAWA BARAT,32,SUMEDANG,3211,CIMALAKA,321122
JAWA BARAT,32,SUMEDANG,3211,CIMANGGUNG,321114
JAWA BARAT,32,SUMEDANG,3211,CISARUA,321123
JAWA BARAT,32,SUMEDANG,3211,CISITU,321105
JAWA BARAT,32,SUMEDANG,3211,CONGGEANG,321107
JAWA BARAT,32,SUMEDANG,3211,DARMARAJA,321103
JAWA BARAT,32,SUMEDANG,3211,GANEAS,321119
JAWA BARAT,32,SUMEDANG,3211,JATIGEDE,321126
JAWA BARAT,32,SUMEDANG,3211,JATINANGOR,321115
JAWA BARAT,32,SUMEDANG,3211,JATINUNGGAL,321102
JAWA BARAT,32,SUMEDANG,3211,PAMULIHAN,321113
JAWA BARAT,32,SUMEDANG,3211,PASEH,321108
JAWA BARAT,32,SUMEDANG,3211,RANCAKALONG,321116
JAWA BARAT,32,SUMEDANG,3211,SITURAJA,321106
JAWA BARAT,32,SUMEDANG,3211,SUKASARI,321112
JAWA BARAT,32,SUMEDANG,3211,SUMEDANG SELATAN,321117
JAWA BARAT,32,SUMEDANG,3211,SUMEDANG UTARA,321118
JAWA BARAT,32,SUMEDANG,3211,SURIAN,321109
JAWA BARAT,32,SUMEDANG,3211,TANJUNGKERTA,321120
JAWA BARAT,32,SUMEDANG,3211,TANJUNGMEDAR,321121
JAWA BARAT,32,SUMEDANG,3211,TANJUNGSARI,321111
JAWA BARAT,32,SUMEDANG,3211,TOMO,321124
JAWA BARAT,32,SUMEDANG,3211,UJUNGJAYA,321125
JAWA BARAT,32,SUMEDANG,3211,WADO,321101
JAWA BARAT,32,TASIKMALAYA,3206,BANTARKALONG,320608
JAWA BARAT,32,TASIKMALAYA,3206,BOJONGASIH,320609
JAWA BARAT,32,TASIKMALAYA,3206,BOJONGGAMBIR,320611
JAWA BARAT,32,TASIKMALAYA,3206,CIAWI,320636
JAWA BARAT,32,TASIKMALAYA,3206,CIBALONG,320606
JAWA BARAT,32,TASIKMALAYA,3206,CIGALONTANG,320627
JAWA BARAT,32,TASIKMALAYA,3206,CIKALONG,320603
JAWA BARAT,32,TASIKMALAYA,3206,CIKATOMAS,320605
JAWA BARAT,32,TASIKMALAYA,3206,CINEAM,320620
JAWA BARAT,32,TASIKMALAYA,3206,CIPATUJAH,320601
JAWA BARAT,32,TASIKMALAYA,3206,CISAYONG,320632
JAWA BARAT,32,TASIKMALAYA,3206,CULAMEGA,320610
JAWA BARAT,32,TASIKMALAYA,3206,GUNUNGTANJUNG,320623
JAWA BARAT,32,TASIKMALAYA,3206,JAMANIS,320635
JAWA BARAT,32,TASIKMALAYA,3206,JATIWARAS,320619
JAWA BARAT,32,TASIKMALAYA,3206,KADIPATEN,320637
JAWA BARAT,32,TASIKMALAYA,3206,KARANGJAYA,320621
JAWA BARAT,32,TASIKMALAYA,3206,KARANGNUNGGAL,320602
JAWA BARAT,32,TASIKMALAYA,3206,LEUWISARI,320628
JAWA BARAT,32,TASIKMALAYA,3206,MANGUNREJA,320625
JAWA BARAT,32,TASIKMALAYA,3206,MANONJAYA,320622
JAWA BARAT,32,TASIKMALAYA,3206,PADAKEMBANG,320629
JAWA BARAT,32,TASIKMALAYA,3206,PAGERAGEUNG,320638
JAWA BARAT,32,TASIKMALAYA,3206,PANCATENGAH,320604
JAWA BARAT,32,TASIKMALAYA,3206,PARUNGPONTENG,320607
JAWA BARAT,32,TASIKMALAYA,3206,PUSPAHIANG,320615
JAWA BARAT,32,TASIKMALAYA,3206,RAJAPOLAH,320634
JAWA BARAT,32,TASIKMALAYA,3206,SALAWU,320614
JAWA BARAT,32,TASIKMALAYA,3206,SALOPA,320618
JAWA BARAT,32,TASIKMALAYA,3206,SARIWANGI,320630
JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624
JAWA BARAT,32,TASIKMALAYA,3206,SODONGHILIR,320612
JAWA BARAT,32,TASIKMALAYA,3206,SUKAHENING,320633
JAWA BARAT,32,TASIKMALAYA,3206,SUKARAJA,320617
JAWA BARAT,32,TASIKMALAYA,3206,SUKARAME,320626
JAWA BARAT,32,TASIKMALAYA,3206,SUKARATU,320631
JAWA BARAT,32,TASIKMALAYA,3206,SUKARESIK,320639
JAWA BARAT,32,TASIKMALAYA,3206,TANJUNGJAYA,320616
JAWA BARAT,32,TASIKMALAYA,3206,TARAJU,320613
SUMATERA SELATAN,16,BANYUASIN,1607,AIR KUMBANG,160719
SUMATERA SELATAN,16,BANYUASIN,1607,AIR SALEK,160714
SUMATERA SELATAN,16,BANYUASIN,1607,BANYUASIN I,160701
SUMATERA SELATAN,16,BANYUASIN,1607,BANYUASIN II,160702
SUMATERA SELATAN,16,BANYUASIN,1607,BANYUASIN III,160703
SUMATERA SELATAN,16,BANYUASIN,1607,BETUNG,160705
SUMATERA SELATAN,16,BANYUASIN,1607,KARANG AGUNG ILIR,160720
SUMATERA SELATAN,16,BANYUASIN,1607,MAKARTI JAYA,160709
SUMATERA SELATAN,16,BANYUASIN,1607,MUARA PADANG,160707
SUMATERA SELATAN,16,BANYUASIN,1607,MUARA SUGIHAN,160713
SUMATERA SELATAN,16,BANYUASIN,1607,MUARA TELANG,160708
SUMATERA SELATAN,16,BANYUASIN,1607,PULAU RIMAU,160704
SUMATERA SELATAN,16,BANYUASIN,1607,RAMBUTAN,160706
SUMATERA SELATAN,16,BANYUASIN,1607,RANTAU BAYUR,160711
SUMATERA SELATAN,16,BANYUASIN,1607,SELAT PENUGUAN,160721
SUMATERA SELATAN,16,BANYUASIN,1607,SEMBAWA,160717
SUMATERA SELATAN,16,BANYUASIN,1607,SUAK TAPEH,160716
SUMATERA SELATAN,16,BANYUASIN,1607,SUMBER MARGA TELANG,160718
SUMATERA SELATAN,16,BANYUASIN,1607,TALANG KELAPA,160710
SUMATERA SELATAN,16,BANYUASIN,1607,TANJUNG LAGO,160712
SUMATERA SELATAN,16,BANYUASIN,1607,TUNGKAL ILIR,160715
SUMATERA SELATAN,16,EMPAT LAWANG,1611,LINTANG KANAN,161105
SUMATERA SELATAN,16,EMPAT LAWANG,1611,MUARA PINANG,161101
SUMATERA SELATAN,16,EMPAT LAWANG,1611,PASEMAH AIR KERUH,161107
SUMATERA SELATAN,16,EMPAT LAWANG,1611,PENDOPO,161102
SUMATERA SELATAN,16,EMPAT LAWANG,1611,PENDOPO BARAT,161110
SUMATERA SELATAN,16,EMPAT LAWANG,1611,SALING,161109
SUMATERA SELATAN,16,EMPAT LAWANG,1611,SIKAP DALAM,161108
SUMATERA SELATAN,16,EMPAT LAWANG,1611,TALANG PADANG,161106
SUMATERA SELATAN,16,EMPAT LAWANG,1611,TEBING TINGGI,161104
SUMATERA SELATAN,16,EMPAT LAWANG,1611,ULU MUSI,161103
SUMATERA SELATAN,16,KOTA LUBUK LINGGAU,1673,LUBUK LINGGAU BARAT I,167302
SUMATERA SELATAN,16,KOTA LUBUK LINGGAU,1673,LUBUK LINGGAU BARAT II,167306
SUMATERA SELATAN,16,KOTA LUBUK LINGGAU,1673,LUBUK LINGGAU SELATAN I,167303
SUMATERA SELATAN,16,KOTA LUBUK LINGGAU,1673,LUBUK LINGGAU SELATAN II,167307
SUMATERA SELATAN,16,KOTA LUBUK LINGGAU,1673,LUBUK LINGGAU TIMUR I,167301
SUMATERA SELATAN,16,KOTA LUBUK LINGGAU,1673,LUBUK LINGGAU TIMUR II,167305
SUMATERA SELATAN,16,KOTA LUBUK LINGGAU,1673,LUBUK LINGGAU UTARA I,167304
SUMATERA SELATAN,16,KOTA LUBUK LINGGAU,1673,LUBUK LINGGAU UTARA II,167308
SUMATERA SELATAN,16,KOTA PAGAR ALAM,1672,DEMPO SELATAN,167204
SUMATERA SELATAN,16,KOTA PAGAR ALAM,1672,DEMPO TENGAH,167205
SUMATERA SELATAN,16,KOTA PAGAR ALAM,1672,DEMPO UTARA,167203
SUMATERA SELATAN,16,KOTA PAGAR ALAM,1672,PAGAR ALAM SELATAN,167202
SUMATERA SELATAN,16,KOTA PAGAR ALAM,1672,PAGAR ALAM UTARA,167201
SUMATERA SELATAN,16,KOTA PALEMBANG,1671,ALANG-ALANG LEBAR,167115
SUMATERA SELATAN,16,KOTA PALEMBANG,1671,BUKITKECIL,167111
SUMATERA SELATAN,16,KOTA PALEMBANG,1671,GANDUS,167112
SUMATERA SELATAN,16,KOTA PALEMBANG,1671,ILIR BARAT DUA,167101
SUMATERA SELATAN,16,KOTA PALEMBANG,1671,ILIR BARAT SATU,167104
SUMATERA SELATAN,16,KOTA PALEMBANG,1671,ILIR TIMUR DUA,167106
SUMATERA SELATAN,16,KOTA PALEMBANG,1671,ILIR TIMUR SATU,167105
SUMATERA SELATAN,16,KOTA PALEMBANG,1671,ILIR TIMUR TIGA,167118
SUMATERA SELATAN,16,KOTA PALEMBANG,1671,JAKABARING,167117
SUMATERA SELATAN,16,KOTA PALEMBANG,1671,KALIDONI,167110
SUMATERA SELATAN,16,KOTA PALEMBANG,1671,KEMUNING,167109
SUMATERA SELATAN,16,KOTA PALEMBANG,1671,KERTAPATI,167113
SUMATERA SELATAN,16,KOTA PALEMBANG,1671,PLAJU,167114
SUMATERA SELATAN,16,KOTA PALEMBANG,1671,SAKO,167108
SUMATERA SELATAN,16,KOTA PALEMBANG,1671,SEBERANG ULU DUA,167103
SUMATERA SELATAN,16,KOTA PALEMBANG,1671,SEBERANG ULU SATU,167102
SUMATERA SELATAN,16,KOTA PALEMBANG,1671,SEMATANGBORANG,167116
SUMATERA SELATAN,16,KOTA PALEMBANG,1671,SUKARAMI,167107
SUMATERA SELATAN,16,KOTA PRABUMULIH,1674,CAMBAI,167403
SUMATERA SELATAN,16,KOTA PRABUMULIH,1674,PRABUMULIH BARAT,167401
SUMATERA SELATAN,16,KOTA PRABUMULIH,1674,PRABUMULIH SELATAN,167406
SUMATERA SELATAN,16,KOTA PRABUMULIH,1674,PRABUMULIH TIMUR,167402
SUMATERA SELATAN,16,KOTA PRABUMULIH,1674,PRABUMULIH UTARA,167405
SUMATERA SELATAN,16,KOTA PRABUMULIH,1674,RAMBANG KPK TENGAH,167404
SUMATERA SELATAN,16,LAHAT,1604,GUMAY TALANG,160421
SUMATERA SELATAN,16,LAHAT,1604,GUMAY ULU,160425
SUMATERA SELATAN,16,LAHAT,1604,JARAI,160406
SUMATERA SELATAN,16,LAHAT,1604,KIKIM BARAT,160419
SUMATERA SELATAN,16,LAHAT,1604,KIKIM SELATAN,160416
SUMATERA SELATAN,16,LAHAT,1604,KIKIM TENGAH,160418
SUMATERA SELATAN,16,LAHAT,1604,KIKIM TIMUR,160417
SUMATERA SELATAN,16,LAHAT,1604,KOTA AGUNG,160407
SUMATERA SELATAN,16,LAHAT,1604,LAHAT,160410
SUMATERA SELATAN,16,LAHAT,1604,LAHAT SELATAN,160431
SUMATERA SELATAN,16,LAHAT,1604,MERAPI BARAT,160409
SUMATERA SELATAN,16,LAHAT,1604,MERAPI SELATAN,160426
SUMATERA SELATAN,16,LAHAT,1604,MERAPI TIMUR,160423
SUMATERA SELATAN,16,LAHAT,1604,MUARAPAYANG,160428
SUMATERA SELATAN,16,LAHAT,1604,MULAK SEBINGKAI,160430
SUMATERA SELATAN,16,LAHAT,1604,MULAK ULU,160415
SUMATERA SELATAN,16,LAHAT,1604,PAGAR GUNUNG,160422
SUMATERA SELATAN,16,LAHAT,1604,PAJAR BULAN,160412
SUMATERA SELATAN,16,LAHAT,1604,PSEKSU,160420
SUMATERA SELATAN,16,LAHAT,1604,PULAUPINANG,160408
SUMATERA SELATAN,16,LAHAT,1604,SUKAMERINDU,160429
SUMATERA SELATAN,16,LAHAT,1604,TANJUNG SAKTI PUMI,160424
SUMATERA SELATAN,16,LAHAT,1604,TANJUNGSAKTI PUMU,160401
SUMATERA SELATAN,16,LAHAT,1604,TANJUNGTEBAT,160427
SUMATERA SELATAN,16,MUARA ENIM,1603,BELIDA DARAT,160324
SUMATERA SELATAN,16,MUARA ENIM,1603,BELIMBING,160323
SUMATERA SELATAN,16,MUARA ENIM,1603,BENAKAT,160319
SUMATERA SELATAN,16,MUARA ENIM,1603,EMPAT PETULAI DANGKU,160326
SUMATERA SELATAN,16,MUARA ENIM,1603,GELUMBANG,160306
SUMATERA SELATAN,16,MUARA ENIM,1603,GUNUNG MEGANG,160304
SUMATERA SELATAN,16,MUARA ENIM,1603,KELEKAR,160321
SUMATERA SELATAN,16,MUARA ENIM,1603,LAWANG KIDUL,160307
SUMATERA SELATAN,16,MUARA ENIM,1603,LEMBAK,160317
SUMATERA SELATAN,16,MUARA ENIM,1603,LUBAI,160314
SUMATERA SELATAN,16,MUARA ENIM,1603,LUBAI ULU,160325
SUMATERA SELATAN,16,MUARA ENIM,1603,MUARA BELIDA,160322
SUMATERA SELATAN,16,MUARA ENIM,1603,MUARA ENIM,160302
SUMATERA SELATAN,16,MUARA ENIM,1603,PANANG ENIM,160327
SUMATERA SELATAN,16,MUARA ENIM,1603,RAMBANG,160315
SUMATERA SELATAN,16,MUARA ENIM,1603,RAMBANG NIRU,160303
SUMATERA SELATAN,16,MUARA ENIM,1603,SEMENDE DARAT LAUT,160308
SUMATERA SELATAN,16,MUARA ENIM,1603,SEMENDE DARAT TENGAH,160309
SUMATERA SELATAN,16,MUARA ENIM,1603,SEMENDE DARAT ULU,160310
SUMATERA SELATAN,16,MUARA ENIM,1603,SUNGAI ROTAN,160316
SUMATERA SELATAN,16,MUARA ENIM,1603,TANJUNG AGUNG,160301
SUMATERA SELATAN,16,MUARA ENIM,1603,UJAN MAS,160311
SUMATERA SELATAN,16,MUSI BANYUASIN,1606,BABAT SUPAT,160614
SUMATERA SELATAN,16,MUSI BANYUASIN,1606,BABAT TOMAN,160606
SUMATERA SELATAN,16,MUSI BANYUASIN,1606,BATANG HARI LEKO,160604
SUMATERA SELATAN,16,MUSI BANYUASIN,1606,BAYUNG LENCIR,160609
SUMATERA SELATAN,16,MUSI BANYUASIN,1606,JIRAK JAYA,160615
SUMATERA SELATAN,16,MUSI BANYUASIN,1606,KELUANG,160608
SUMATERA SELATAN,16,MUSI BANYUASIN,1606,LAIS,160602
SUMATERA SELATAN,16,MUSI BANYUASIN,1606,LALAN,160611
SUMATERA SELATAN,16,MUSI BANYUASIN,1606,LAWANG WETAN,160613
SUMATERA SELATAN,16,MUSI BANYUASIN,1606,PLAKAT TINGGI,160610
SUMATERA SELATAN,16,MUSI BANYUASIN,1606,SANGA DESA,160605
SUMATERA SELATAN,16,MUSI BANYUASIN,1606,SEKAYU,160601
SUMATERA SELATAN,16,MUSI BANYUASIN,1606,SUNGAI KERUH,160603
SUMATERA SELATAN,16,MUSI BANYUASIN,1606,SUNGAI LILIN,160607
SUMATERA SELATAN,16,MUSI BANYUASIN,1606,TUNGKAL JAYA,160612
SUMATERA SELATAN,16,MUSI RAWAS,1605,BTS. ULU,160514
SUMATERA SELATAN,16,MUSI RAWAS,1605,JAYALOKA,160508
SUMATERA SELATAN,16,MUSI RAWAS,1605,MEGANG SAKTI,160512
SUMATERA SELATAN,16,MUSI RAWAS,1605,MUARA BELITI,160509
SUMATERA SELATAN,16,MUSI RAWAS,1605,MUARA KELINGI,160503
SUMATERA SELATAN,16,MUSI RAWAS,1605,MUARA LAKITAN,160502
SUMATERA SELATAN,16,MUSI RAWAS,1605,PURWODADI,160513
SUMATERA SELATAN,16,MUSI RAWAS,1605,SELANGIT,160511
SUMATERA SELATAN,16,MUSI RAWAS,1605,STL ULU TERAWAS,160510
SUMATERA SELATAN,16,MUSI RAWAS,1605,SUKA KARYA,160521
SUMATERA SELATAN,16,MUSI RAWAS,1605,SUMBER HARTA,160519
SUMATERA SELATAN,16,MUSI RAWAS,1605,TIANG PUMPUNG KEPUNGUT,160518
SUMATERA SELATAN,16,MUSI RAWAS,1605,TUAH NEGERI,160520
SUMATERA SELATAN,16,MUSI RAWAS,1605,TUGUMULYO,160501
SUMATERA SELATAN,16,MUSI RAWAS UTARA,1613,KARANG DAPO,161305
SUMATERA SELATAN,16,MUSI RAWAS UTARA,1613,KARANG JAYA,161306
SUMATERA SELATAN,16,MUSI RAWAS UTARA,1613,NIBUNG,161303
SUMATERA SELATAN,16,MUSI RAWAS UTARA,1613,RAWAS ILIR,161304
